sentiment_score,sentiment_label,Comments,Likes,Retweets,price_trend_label
0.0,0,370,325,7592,0
0.0,0,285,355,5150,0
0.0,0,1660,650,8040,0
0.4753,1,200,139,3721,0
0.4404,1,240,124,2599,0
0.0,0,1744,678,11500,0
0.0,0,147,96,2605,0
0.0857,1,464,661,5710,0
0.0,0,251,175,2570,0
0.4588,1,329,274,8098,0
0.7777,1,279,513,5231,0
0.5994,1,633,722,5840,0
0.3612,1,1134,502,19400,0
0.9172,1,444,548,6695,0
0.7964,1,591,378,9386,0
0.0,0,392,251,5411,0
0.4404,1,442,319,5815,0
0.0,0,283,192,4125,0
0.0,0,99,64,1130,0
-0.5346,-1,170,159,3635,0
0.5719,1,225,167,2488,0
0.1397,1,181,278,3744,0
0.4767,1,161,145,2227,0
0.296,1,207,346,6465,0
0.3696,1,157,256,2751,0
0.0,0,108,90,1956,0
0.0,0,90,76,1845,0
0.0,0,172,308,2994,0
0.1689,1,128,189,4237,0
0.945,1,157,174,2458,0
0.2144,1,114,84,1596,0
0.4019,1,94,56,1395,0
0.0,0,1243,1632,34100,0
0.0,0,260,211,5478,0
0.4019,1,104,96,2001,0
0.0,0,60,40,1614,0
0.0,0,8050,5109,63300,0
0.8221,1,5733,4510,87500,0
0.7269,1,2215,4582,23800,0
0.0,0,583,1327,20200,0
0.6588,1,718,494,14200,0
-0.4479,-1,488,320,7752,0
0.0,0,550,429,5955,0
0.0,0,569,517,12200,0
0.8402,1,744,882,17200,1
-0.4019,-1,260,291,2169,0
0.0,0,175,159,2892,0
0.296,1,310,229,4423,0
-0.296,-1,174,633,4351,0
0.2023,1,129,116,1918,0
-0.2263,-1,459,336,8704,0
0.7184,1,307,197,3681,0
0.2828,1,209,157,2665,1
0.6808,1,229,161,2540,0
0.046,0,159,270,3279,0
0.0,0,11700,35200,460300,0
0.0,0,8485,21500,276400,0
0.0,0,390,220,2485,0
0.0,0,1200,923,20700,0
0.0,0,2126,904,18800,0
0.4926,1,545,492,12000,0
0.0,0,671,1305,7845,0
0.6588,1,710,992,20700,0
0.4215,1,561,236,7886,0
0.8718,1,2096,1313,22000,0
0.0,0,443,149,3535,0
-0.5837,-1,1551,1507,14100,0
0.0,0,1327,1671,23800,0
-0.5106,-1,509,1050,9983,0
0.0,0,675,818,12700,0
-0.0772,-1,781,388,6847,0
0.0,0,223,101,2575,0
0.0,0,382,181,3846,0
0.6588,1,1769,568,13800,0
0.0,0,768,314,10400,0
0.0,0,455,251,3092,0
0.0,0,445,383,11400,0
0.0,0,259,243,5131,0
0.0,0,287,360,5695,0
0.4215,1,383,201,6148,0
0.0,0,593,184,3254,0
0.4497,1,283,533,5670,0
0.296,1,481,282,8439,0
-0.53,-1,504,325,6275,0
0.0,0,739,970,56000,0
0.0,0,788,434,15700,0
0.0,0,539,278,4366,0
0.0,0,314,142,2283,0
0.296,1,157,79,2077,0
0.6239,1,5644,4651,48400,0
0.7579,1,6898,5324,53100,0
0.0,0,4729,2410,71100,0
0.0,0,3486,2607,57400,0
0.1989,1,1473,1178,27100,0
0.0,0,192,107,2381,0
0.0,0,801,346,8945,0
-0.0553,-1,1592,950,18100,0
0.7964,1,348,223,4953,0
0.0,0,888,246,3105,0
0.5965,1,524,205,3690,0
0.4404,1,193,141,2811,0
0.4144,1,218,111,2351,0
0.0,0,8092,16200,200100,0
0.0,0,36200,40700,405600,0
0.5707,1,3337,3625,54600,0
0.0,0,949,178,3497,0
0.6239,1,614,338,8635,0
0.0,0,403,172,5809,0
0.3802,1,8147,5961,75600,0
0.8555,1,20700,6590,80900,0
-0.1027,-1,6696,4660,41800,0
0.0,0,1233,897,19600,0
0.3182,1,494,285,9603,0
0.9558,1,2770,2157,41400,0
-0.3818,-1,3510,1356,24600,0
0.4588,1,372,308,7485,0
0.0,0,582,333,7701,0
0.3612,1,402,629,8671,0
0.2942,1,720,605,12400,0
-0.528,-1,564,445,9894,0
0.6696,1,472,303,8634,0
0.7003,1,208,92,2915,0
-0.1759,-1,499,381,10700,1
0.4019,1,598,448,6952,0
0.6249,1,340,368,8817,0
0.4199,1,761,504,8077,0
0.8832,1,615,312,2921,0
0.8126,1,338,237,3090,0
0.7088,1,317,483,7641,0
0.7773,1,218,198,3539,0
0.4703,1,312,174,2488,0
0.5927,1,123,95,2125,0
0.5927,1,122,144,1924,0
0.4939,1,438,286,7823,0
0.0,0,5651,4631,87000,0
0.0,0,479,234,8649,0
0.4019,1,156,90,2031,1
0.0,0,10100,9824,111400,0
0.0,0,16000,51800,304100,0
0.0,0,1338,2180,40700,0
-0.5994,-1,4421,25200,97700,0
0.296,1,733,345,11300,0
0.0,0,986,1146,37500,0
0.4215,1,2584,1526,25300,0
0.4215,1,2634,1424,26700,0
0.7579,1,912,573,16600,0
0.4588,1,542,305,7806,0
0.6249,1,1118,300,7154,0
-0.2865,-1,909,661,12400,0
0.0,0,559,206,3988,0
0.0,0,395,250,3138,0
0.0,0,756,408,17500,0
-0.2023,-1,679,649,16700,0
0.6908,1,594,522,10500,0
0.0,0,329,178,5277,0
-0.4767,-1,424,280,5241,0
0.5255,1,923,386,8717,0
0.5411,1,603,695,9592,0
0.3182,1,291,159,4532,0
-0.6249,-1,339,187,4333,0
-0.6966,-1,596,431,5118,0
0.6249,1,382,261,6072,0
0.7351,1,718,155,4084,0
0.7574,1,676,622,6155,0
0.0,0,251,154,3007,0
0.6597,1,313,639,10600,0
-0.3818,-1,186,86,1959,0
0.0,0,331,154,3057,0
0.6588,1,432,203,5561,0
0.8645,1,354,241,3801,0
0.0,0,416,292,2883,0
0.4215,1,362,197,5115,0
-0.0644,-1,241,80,1941,0
0.0,0,421,251,5037,0
-0.0891,-1,216,196,3088,0
0.8225,1,513,447,4486,0
0.0,0,276,175,2925,0
-0.3818,-1,316,319,5290,0
0.3612,1,397,240,2659,0
0.0,0,691,4635,30500,0
0.0,0,785,997,14200,0
0.0,0,1037,1454,10000,0
0.0,0,764,1327,10400,0
0.0,0,1623,1802,47000,0
0.0,0,238,121,4735,0
0.0,0,104,59,1821,0
-0.2584,-1,18500,17400,185900,0
0.8932,1,3862,3364,41800,0
0.5267,1,5178,4574,76700,0
0.802,1,2159,2870,28100,0
0.4588,1,1829,2784,51100,0
-0.2732,-1,1208,3037,32600,0
0.4404,1,689,331,9047,0
0.5399,1,244,233,7442,0
0.5927,1,1175,744,15100,0
0.5994,1,844,1504,10300,0
0.0,0,289,119,2088,0
0.0,0,378,366,5512,0
-0.3384,-1,719,770,7029,0
0.0,0,647,380,8638,0
0.6239,1,441,140,2158,0
0.0387,0,319,173,3655,0
0.0,0,297,258,3147,0
0.7177,1,161,142,2049,0
0.0,0,23800,114000,670700,0
0.0,0,20800,47500,388100,0
0.0,0,59900,58400,414000,0
0.0,0,859,1276,13300,0
0.0,0,913,740,18300,0
0.0,0,555,548,16900,0
-0.3182,-1,627,456,6047,0
0.0,0,396,473,6031,0
0.0,0,214,154,4295,0
0.0,0,379,214,4001,0
0.0,0,30000,25000,256500,0
0.0,0,11300,17000,234800,0
0.0,0,9428,6501,96500,0
0.0,0,5748,4786,64400,0
0.9199,1,7987,6546,59500,0
0.0,0,8584,8721,48400,0
0.0,0,6541,11900,57800,0
0.7269,1,2822,1598,47200,0
0.4019,1,1246,1113,35400,0
0.0,0,1143,1051,15400,0
0.0,0,5036,1180,19500,0
0.0,0,2676,3834,58800,0
0.0,0,4821,2377,38900,0
0.0,0,666,678,8183,0
-0.2023,-1,2067,1534,17100,0
0.4404,1,928,594,15200,0
0.6369,1,4060,8114,33200,0
0.0,0,1945,1045,19700,0
0.3182,1,3232,1489,23700,0
0.0,0,1093,885,8416,0
0.6908,1,451,613,9563,0
0.6588,1,124,73,2417,0
-0.1027,-1,376,360,8055,0
0.0,0,756,611,5011,0
-0.6652,-1,258,284,6060,0
0.0,0,302,194,3541,0
-0.5093,-1,439,513,9090,0
0.0,0,161,158,2529,0
-0.0094,0,739,880,5365,0
0.3096,1,142,163,3047,0
-0.4721,-1,831,790,3508,0
0.0,0,119,71,2505,0
0.0,0,318,261,7787,0
0.0,0,9602,12200,137800,0
0.0,0,783,1231,8704,0
0.8402,1,2342,1123,19900,0
0.0,0,210,102,3692,0
0.4019,1,241,80,1960,0
0.0,0,387,146,3210,0
0.0,0,55300,72800,625800,0
0.0,0,6493,6364,192700,0
0.5106,1,5345,3803,134900,0
0.3182,1,10800,6973,46900,0
0.0,0,1587,942,27800,0
0.4404,1,595,297,9209,0
-0.4139,-1,847,1321,10300,0
-0.5994,-1,3673,8980,34300,0
0.0,0,1176,2503,15400,0
0.2716,1,1800,1401,25200,0
0.0772,1,916,381,11300,0
0.0,0,1339,3889,18300,0
0.0,0,1353,1207,24000,0
0.0,0,6560,5912,20700,0
0.4404,1,613,450,11200,0
0.0,0,1830,1250,17000,0
0.8442,1,1323,1132,32900,0
-0.406,-1,879,2478,17000,0
0.4404,1,1900,2090,18900,0
0.8405,1,1233,890,19300,0
0.3612,1,1228,567,13700,0
0.0,0,2150,1264,12300,0
-0.5574,-1,969,1065,18400,0
0.0,0,1349,761,11900,0
0.0,0,906,694,7597,0
0.0,0,313,170,3585,0
0.8397,1,594,1352,12000,0
0.0,0,380,364,4901,0
0.0,0,640,382,8586,0
0.1862,1,751,565,10000,0
0.7906,1,395,433,5327,0
-0.5994,-1,521,522,5783,0
0.3182,1,276,338,4537,0
0.0,0,500,478,6587,0
0.7088,1,467,365,8607,0
0.3182,1,241,373,4146,0
0.8402,1,358,289,4700,0
0.6124,1,459,271,3172,0
0.0,0,1239,2470,18100,0
0.0,0,2831,2234,46400,0
0.0,0,778,595,24100,0
0.0,0,1300,514,16400,0
0.0,0,1202,1401,23800,0
0.0,0,553,318,5143,0
0.0,0,710,392,13800,0
0.0,0,554,209,4082,0
-0.8225,-1,253,397,3488,0
0.0,0,243,79,1796,0
0.0,0,40700,33400,372500,0
0.0,0,8437,6668,81700,0
0.2263,1,8109,3343,48500,0
0.7184,1,2326,10300,66400,0
0.6588,1,5763,5314,25400,0
0.0,0,1197,1535,7583,0
0.6486,1,315,203,4351,0
0.5684,1,2347,3131,19800,0
0.4213,1,2223,3555,42100,0
0.0,0,896,2766,21400,0
0.4003,1,992,1646,27600,0
-0.4767,-1,453,514,7047,0
0.0,0,164,130,3308,0
0.0,0,899,423,6815,0
0.8779,1,925,1280,18900,0
0.0,0,1514,1161,20500,0
0.7003,1,1023,1214,32500,0
0.7003,1,421,222,3318,0
0.1531,1,685,685,7979,0
0.0,0,330,139,2726,0
0.0,0,818,766,7826,0
-0.6249,-1,261,443,6544,0
0.0,0,962,413,5166,0
0.3182,1,386,226,5837,0
0.0,0,390,306,4881,0
0.4767,1,285,147,2910,0
0.0,0,2399,4584,88700,-1
0.0,0,4022,4299,48200,0
0.0,0,1265,1117,11300,0
0.0,0,2990,2033,28300,0
0.0,0,1279,710,15500,0
0.0,0,1062,586,19100,0
0.0,0,732,836,9477,0
0.0,0,425,222,4979,0
0.0,0,392,347,7187,0
0.6597,1,1651,1478,9804,0
0.0,0,696,234,4751,0
0.0,0,221,133,4092,0
0.0,0,503,129,2339,0
-0.6597,-1,158,319,3406,0
0.0,0,25200,12600,208000,0
0.5147,1,57500,40800,150900,0
0.0,0,13600,4379,48900,0
0.0,0,7729,2453,56400,0
0.0,0,1932,790,12600,0
0.3182,1,1383,743,10700,0
0.0,0,836,918,13400,0
0.3612,1,622,534,11500,0
0.2714,1,988,1485,17800,0
0.0,0,500,195,4027,0
0.784,1,1577,1372,34700,0
0.0,0,895,339,6839,0
0.0,0,214,93,1855,0
0.5423,1,935,517,7470,0
-0.228,-1,875,1563,14000,0
-0.34,-1,749,405,7631,0
0.743,1,665,610,9245,0
0.0,0,853,430,6889,0
0.0,0,147,82,1669,0
0.6908,1,427,208,2764,0
0.5563,1,287,289,5745,0
0.0,0,1427,2908,42800,0
0.0,0,8567,2241,42400,0
0.0,0,1137,625,25000,0
0.0,0,611,240,4225,0
0.0,0,254,137,3796,0
0.0,0,16500,15200,201100,0
0.3818,1,36200,67700,296600,0
0.0772,1,11800,14100,130400,0
0.0,0,1133,753,16600,0
0.0,0,3293,1075,20100,0
0.2003,1,1180,1515,24500,0
0.0,0,1444,929,39100,0
0.6369,1,1010,536,17600,0
0.126,1,1568,1484,32000,0
0.836,1,1287,2626,26400,0
-0.5411,-1,986,917,9367,0
0.0,0,1728,1300,33300,0
0.908,1,636,615,15400,0
0.0,0,1547,918,17400,0
0.5994,1,429,424,11700,0
0.5563,1,571,361,10200,0
0.0,0,1109,860,13000,0
0.2732,1,1321,694,13900,0
-0.2823,-1,701,772,8340,0
0.0,0,223,115,2656,0
0.4019,1,366,460,6082,0
0.1779,1,892,925,9356,0
-0.2411,-1,896,1131,13900,0
0.2263,1,414,464,6170,0
0.0,0,323,225,6154,0
-0.34,-1,444,495,5934,0
-0.8979,-1,346,425,5308,0
0.4019,1,378,268,3554,0
0.4215,1,289,200,2003,0
-0.6597,-1,480,296,4149,0
0.0,0,306,432,3338,0
0.915,1,151,319,3104,0
0.8885,1,298,175,2622,0
0.128,1,310,233,3061,0
-0.1531,-1,649,292,4097,1
0.0,0,35000,42200,426700,0
0.0,0,928,432,10900,0
0.0,0,712,261,7997,1
0.0,0,588,401,12500,0
0.0,0,24400,35400,388500,0
0.0,0,18000,22100,307000,0
-0.7717,-1,17800,27900,243700,0
0.7876,1,24800,22400,259100,0
0.0,0,4666,3015,35100,0
-0.5719,-1,1658,2071,9428,0
0.0,0,608,420,6372,1
0.8908,1,1713,5522,42100,0
0.0,0,755,554,16500,0
0.0,0,1142,989,32500,0
0.0,0,334,232,5376,0
0.3182,1,1298,940,17100,0
0.4215,1,220,142,3344,0
0.0,0,301,176,4755,0
-0.0258,0,1204,734,10700,-1
0.0,0,494,380,6258,0
0.0,0,663,359,4330,0
0.0,0,164,117,2515,0
0.5859,1,898,726,8528,0
0.4767,1,1251,627,21500,0
0.0,0,230,107,2514,0
0.4019,1,269,279,2589,0
-0.4003,-1,289,951,7863,0
0.5338,1,654,673,8253,0
0.7906,1,669,610,10100,0
0.8832,1,502,448,7858,0
-0.3412,-1,478,214,5597,0
0.1109,1,484,1176,6727,0
0.0,0,633,186,4748,0
-0.296,-1,636,433,8433,0
0.0,0,101,101,2868,0
0.0,0,87,72,1163,0
0.0,0,262,101,1676,0
0.1027,1,7588,8431,99200,0
0.0,0,691,538,9056,0
0.0,0,390,269,10000,0
0.0,0,902,339,8035,0
-0.0516,-1,348,193,3522,0
0.0,0,702,406,14600,0
0.4019,1,317,235,2046,0
-0.6249,-1,187,93,2383,0
0.3612,1,16600,11500,169600,0
0.0,0,23500,19300,262900,0
0.0,0,12000,5871,135200,0
0.3164,1,7053,8625,89100,0
0.0,0,5152,1925,65000,0
0.4215,1,2065,437,16400,0
0.5267,1,926,916,10700,0
0.0,0,1523,1347,25400,0
0.0,0,815,617,9766,0
0.0,0,1049,730,28700,0
0.0,0,1017,1150,35800,0
-0.1531,-1,1184,1764,45600,0
0.0,0,917,705,20200,0
0.4404,1,2069,1188,13600,0
0.0,0,999,1201,14000,0
0.0,0,824,1541,27000,0
0.0258,0,717,333,12300,0
0.0,0,4683,4604,24900,0
0.4019,1,722,239,6975,0
0.0,0,478,355,8159,0
0.4133,1,3274,3676,21800,-1
0.5621,1,3518,2846,19300,0
0.0,0,567,216,4870,0
0.0,0,632,560,9296,0
0.4753,1,2852,3159,18000,0
0.6249,1,416,170,2992,0
-0.7391,-1,525,722,9670,0
0.5255,1,245,143,1951,0
0.3294,1,449,342,8476,0
0.4404,1,398,377,7954,0
0.0,0,419,485,10000,0
-0.0772,-1,504,365,7101,0
0.5423,1,514,484,5506,0
-0.1629,-1,607,744,5427,0
0.3612,1,218,254,5492,0
0.0,0,226,286,3216,0
0.0,0,156,273,3483,0
0.4497,1,229,198,3256,0
0.4574,1,232,169,2625,0
0.0129,0,170,69,1824,0
0.0,0,855,1189,41900,1
0.0,0,650,425,16400,0
0.0,0,564,337,11300,0
-0.4588,-1,1132,1337,8930,0
0.0,0,480,275,5870,0
0.0,0,301,255,5834,0
0.4019,1,214,139,2832,-1
0.3182,1,598,329,5545,0
-0.3147,-1,13100,23300,211700,0
0.9678,1,34500,18600,329100,0
0.4767,1,16300,8282,154900,0
0.4215,1,1671,1095,47100,0
0.7145,1,3800,25500,120200,0
0.0,0,812,446,12000,0
0.0,0,696,480,9677,0
0.4215,1,1493,1908,40000,0
0.6597,1,2055,2539,42300,0
0.0,0,631,584,17100,0
-0.2006,-1,1326,1406,24500,0
-0.3907,-1,1144,434,12500,0
0.0,0,751,489,15000,0
0.7003,1,386,240,7825,0
0.0,0,484,415,5627,0
0.0,0,604,500,7683,0
0.4404,1,346,315,3142,0
0.296,1,264,124,2753,0
0.296,1,1116,835,16700,0
0.807,1,268,162,3676,0
0.5423,1,1058,929,13800,0
0.1154,1,1140,2025,23100,0
0.0,0,276,136,2761,0
-0.1531,-1,518,701,10600,0
0.0,0,735,339,10600,0
0.0,0,721,575,24300,0
-0.0772,-1,608,260,9891,0
0.34,1,438,464,5180,0
0.0,0,482,759,8033,0
0.784,1,341,145,2834,0
0.0,0,384,331,4748,0
-0.4019,-1,282,354,4518,0
0.1513,1,642,428,9282,0
0.0258,0,676,742,6223,0
0.1531,1,270,170,3477,0
0.7783,1,139,99,2010,0
0.4019,1,416,168,5754,0
0.0,0,619,661,6050,0
0.0,0,298,211,5559,0
0.0,0,251,79,1812,0
0.0,0,351,148,4136,0
0.0,0,11400,17900,217100,0
0.0,0,22300,32700,403600,0
0.0772,1,29300,43000,391300,0
0.0,0,12800,12100,124800,0
0.1531,1,13800,13200,173600,0
0.0,0,1153,924,29000,0
0.802,1,3189,1700,39100,0
-0.4574,-1,5677,5283,83800,0
0.3612,1,1486,1878,7496,0
0.0,0,584,305,7244,0
0.0,0,1159,1162,12600,0
0.5719,1,1115,1296,41000,0
0.0,0,378,213,5199,0
0.7351,1,460,273,10000,0
0.0,0,789,433,12300,0
0.0,0,1125,1185,14600,-1
0.0,0,1031,351,9314,0
0.4939,1,356,458,9304,0
-0.8957,-1,942,1190,13800,0
0.0,0,1275,1177,18700,0
0.7603,1,508,381,12300,0
0.0,0,1789,348,4956,0
0.0326,0,539,712,6528,-1
0.0,0,448,271,6013,0
0.5916,1,328,463,7520,0
0.765,1,214,125,3409,0
0.0,0,149,288,3728,0
0.0,0,216,135,2083,0
-0.1511,-1,284,208,3219,0
0.8201,1,202,103,2261,0
0.0,0,17000,28500,301400,0
0.0,0,14700,29400,248500,0
0.0,0,1012,470,12100,0
0.4019,1,359,237,6145,0
0.0,0,637,355,7617,0
0.0,0,239,186,3889,0
0.4019,1,155,72,1902,0
0.0,0,258,214,3494,-1
-0.2698,-1,11700,22100,229200,0
0.8122,1,6976,13100,69100,0
0.9081,1,12900,11300,109000,0
0.0,0,3256,16200,93400,0
0.0,0,6458,3383,108100,0
0.0,0,3121,4317,28100,0
0.0,0,2985,6030,60500,0
0.636,1,559,498,11600,0
0.0,0,1512,912,21800,0
0.4215,1,336,211,6107,0
0.0,0,1706,1116,29900,0
0.4588,1,1382,642,9463,0
-0.0516,-1,1298,1261,24100,0
-0.4939,-1,1095,647,7828,0
-0.4767,-1,2108,1418,39900,0
0.0,0,268,106,3614,0
0.0,0,208,133,2803,0
0.7184,1,771,536,10500,0
-0.6369,-1,850,871,6673,0
0.95,1,529,1074,8222,0
0.3182,1,495,399,4071,0
0.7783,1,926,885,12800,0
0.5707,1,241,128,3832,0
0.4404,1,471,255,5880,0
0.6249,1,623,309,8453,0
0.6239,1,179,82,2033,0
0.0,0,203,98,2712,0
0.128,1,273,344,4683,0
0.0,0,14800,69200,615300,0
0.0,0,1125,451,13900,0
0.0,0,909,494,13200,0
0.0,0,724,477,8620,0
0.8737,1,199,311,2990,0
0.8126,1,195,256,3295,0
0.5859,1,596,196,5967,0
0.0,0,561,257,4506,0
0.0,0,304,239,2051,0
0.0,0,405,141,3562,0
0.0,0,457,190,5828,0
0.5994,1,705,263,5420,0
-0.0772,-1,7028,6321,106600,0
0.825,1,8615,9689,126700,0
0.0,0,50000,65099,363900,0
0.7351,1,22400,34900,359000,0
0.6597,1,5174,3967,76300,0
-0.6705,-1,4979,13500,128100,0
-0.1027,-1,5564,15200,127100,0
0.4215,1,1779,1113,21500,0
0.4404,1,1567,943,40500,0
-0.1531,-1,1268,1919,24500,0
0.4404,1,647,336,11700,0
0.3182,1,956,671,21900,0
0.0,0,1518,936,33900,0
0.0,0,839,789,12200,0
0.0,0,795,410,21800,0
-0.1761,-1,647,318,8527,0
0.0,0,892,727,10000,0
0.4588,1,605,323,11100,0
0.4926,1,264,203,7197,0
0.0,0,388,322,8693,0
0.3995,1,686,456,9272,0
-0.4003,-1,525,266,8098,0
0.8074,1,413,308,8381,0
0.25,1,536,272,7478,0
0.4404,1,311,200,4687,0
0.0,0,198,90,2094,0
0.0,0,214,115,2461,0
0.8555,1,350,143,4887,0
0.0,0,1269,346,7679,0
0.0,0,439,605,5393,0
0.0,0,340,97,2815,0
-0.0772,-1,806,300,6165,0
0.2944,1,299,176,3813,0
0.0,0,207,101,2561,0
-0.886,-1,176,81,1461,0
0.0,0,13800,48800,600700,0
0.0,0,10400,18300,256800,0
0.0,0,5720,2907,55400,0
0.0,0,863,512,11100,0
0.0,0,586,283,7737,0
0.0,0,728,274,5160,0
0.0,0,346,113,2716,0
0.0,0,11100,70500,325900,0
0.5994,1,8388,24700,223700,0
0.0,0,10300,11500,118500,0
0.0,0,7018,7807,116500,0
0.4404,1,2731,15000,96600,0
0.0,0,2802,2636,53700,0
0.4019,1,865,687,15500,0
-0.5314,-1,5100,11700,54500,0
0.6239,1,1253,1038,24300,0
0.0,0,937,571,15700,0
0.7906,1,1095,1945,19500,0
0.0,0,263,185,3241,0
-0.5399,-1,495,443,9261,0
0.0,0,133,106,2412,0
0.0,0,195,90,2481,0
-0.1027,-1,246,394,4718,0
0.0,0,461,341,5938,0
0.228,1,856,568,10200,0
0.2732,1,470,757,8758,0
0.3291,1,622,554,14100,0
0.0,0,387,543,8127,0
0.6908,1,1075,1142,13400,0
0.0,0,97,91,2480,0
0.0,0,484,297,4500,0
0.0,0,263,156,3505,0
0.0,0,207,280,4318,0
0.0,0,800,450,11300,0
0.0,0,242,133,3464,0
0.6597,1,362,195,5496,0
-0.3597,-1,356,334,3991,0
0.3182,1,184,117,2234,0
0.8478,1,133,203,3319,0
0.0,0,176,192,3156,0
0.0,0,248,218,4758,0
0.7424,1,113,80,1950,0
0.0,0,199,93,2019,0
0.0,0,5748,6700,87500,0
0.0,0,177,359,7743,0
0.0,0,313,193,5627,0
0.0,0,227,131,3264,0
-0.1027,-1,58300,73800,605000,0
0.0,0,27100,15500,188700,0
0.4574,1,8552,6180,114200,0
0.4019,1,6864,3812,34200,0
0.0,0,7528,6689,89900,0
0.68,1,5570,5001,80100,0
0.4019,1,7272,5177,95600,0
0.893,1,8577,7637,143700,0
0.0,0,6196,3389,48600,0
0.0,0,1241,679,14600,0
0.0,0,2489,1068,16900,0
0.296,1,423,243,8967,0
0.1007,1,4258,3157,43300,0
0.4404,1,846,457,19400,0
0.0,0,1174,1401,16900,0
0.0,0,4204,6819,30900,0
-0.0276,0,1492,1313,49800,0
0.3612,1,1169,1541,19700,0
0.0,0,584,347,14700,0
0.0,0,824,609,12600,0
0.0,0,902,418,7382,0
0.34,1,1441,1009,13600,0
-0.1531,-1,349,1203,10000,0
0.0,0,461,259,7311,0
0.4404,1,472,193,5043,0
0.0,0,563,356,7909,0
0.6588,1,733,244,7209,0
0.0,0,1007,660,9044,0
0.9224,1,1235,790,11100,0
0.0,0,386,244,6053,0
-0.6124,-1,375,376,6557,0
0.0,0,620,727,8332,0
-0.3818,-1,257,140,2473,0
-0.4588,-1,328,306,6889,0
0.2769,1,587,501,7266,0
0.1779,1,474,711,6077,0
-0.4404,-1,466,466,7317,0
-0.128,-1,414,161,3353,0
0.5859,1,275,322,3733,0
0.4588,1,708,406,10300,0
0.4404,1,347,177,2975,0
0.296,1,321,181,3984,0
0.3818,1,249,145,2770,0
0.0,0,952,1021,51200,0
0.0,0,422,206,5637,0
0.4019,1,261,92,2716,0
0.0,0,490,296,4737,0
0.3612,1,11700,11000,139700,0
0.9595,1,10100,8402,87500,0
0.0,0,3877,3188,58200,0
0.636,1,872,1393,37500,0
0.0,0,2024,1589,19400,0
0.0,0,1036,1364,11500,0
0.6369,1,1114,1197,13500,0
0.1531,1,1047,965,10600,0
0.0,0,17000,38900,452900,0
0.0,0,25800,30400,330000,0
0.5423,1,28500,32299,528900,0
0.0,0,1565,1718,38900,0
0.0,0,1923,936,24500,0
0.0,0,2192,1683,61600,0
0.0,0,666,311,7506,0
0.0,0,535,285,10600,0
0.4019,1,211,104,2264,0
0.0,0,297,137,2350,0
0.0,0,22400,30900,320100,-1
0.6588,1,5632,4768,66300,0
0.3724,1,842,2002,39300,0
-0.296,-1,2870,2602,57600,0
0.0,0,1434,754,14000,0
-0.296,-1,771,848,12000,0
-0.5423,-1,733,315,6867,0
-0.4215,-1,370,646,5245,0
0.6103,1,432,289,4358,0
0.0772,1,709,1771,5760,0
0.0,0,240,158,2530,0
0.0,0,25600,56700,473500,0
0.0,0,19000,31300,312200,0
0.0,0,1030,819,22000,0
0.0,0,1096,594,8674,0
0.0,0,793,397,13400,0
0.0,0,1073,517,45600,0
0.0,0,458,284,4977,0
0.4019,1,199,184,4156,0
0.3182,1,1008,537,12200,0
0.0,0,327,165,4126,0
0.4215,1,38200,24400,281200,0
0.0,0,13200,12200,138700,0
0.0,0,12500,7468,76000,0
0.0,0,4441,4032,85900,0
0.4404,1,942,669,11300,0
0.0,0,3007,1678,29200,0
0.6369,1,1868,791,23900,0
0.34,1,817,380,9215,0
0.3612,1,386,595,5840,0
0.0,0,772,386,8707,0
0.0,0,278,280,3676,0
-0.34,-1,559,368,8297,0
0.0,0,27100,41300,412600,0
0.0,0,828,485,14800,0
0.0,0,596,290,7849,0
0.0,0,644,301,8365,0
0.0,0,13400,16400,128100,0
0.5684,1,9741,10100,70200,0
0.4019,1,2737,2060,37800,0
0.1601,1,2716,2832,36500,0
0.0,0,2555,506,5950,0
0.7184,1,820,1204,19600,0
0.0772,1,3734,3507,34800,0
0.4019,1,318,163,3333,0
0.6588,1,406,179,3070,0
-0.8225,-1,2044,1467,12800,0
0.4404,1,635,461,12500,0
-0.4019,-1,1513,660,9525,0
0.0,0,20500,31700,291800,0
0.0,0,1218,1328,4684,0
0.0,0,558,180,3196,0
0.0,0,593,166,3829,0
0.0,0,16300,21100,247300,0
0.5411,1,14100,26200,260300,0
0.0,0,10400,47400,331800,0
0.0,0,5974,2267,30200,0
0.2975,1,2121,3140,43000,0
0.4939,1,1062,732,17000,0
0.4927,1,3001,3280,22600,0
0.6486,1,1566,1577,35800,0
0.0,0,607,393,9283,0
0.0,0,357,167,4158,0
0.0,0,992,677,14900,0
0.296,1,762,501,8219,0
0.296,1,883,657,11900,0
0.0,0,929,614,11900,0
0.4588,1,1654,595,8340,0
0.0,0,967,590,6939,0
0.0,0,396,260,3866,0
0.4215,1,519,493,11200,0
0.4404,1,718,382,14100,0
0.0,0,393,365,7851,0
0.0,0,296,450,5032,0
0.0,0,794,291,7013,0
0.0,0,509,358,7364,0
0.0,0,11900,27000,200400,0
0.0,0,26300,20200,194400,0
0.0,0,5596,2768,70600,0
0.0,0,533,412,6783,0
-0.4019,-1,3284,3556,26900,0
0.0,0,404,350,8251,0
0.0,0,1279,420,10500,0
-0.3818,-1,2190,2495,25200,0
0.0,0,221,158,2911,0
0.0,0,306,198,4016,0
-0.4019,-1,18600,22600,220500,0
0.0,0,30700,51900,376600,0
0.0,0,6181,5646,69200,0
